Trial,Eccentricity (degrees),Reaction Time (s),Direction,Color,Correctness,1/2/3 Colors,Name,Attention,Circle Size (degrees)
1046,35,0.4055659,0,"[0, 0, 255]",1,3,B,Overt,4
1047,35,0.4813457,2,"[0, 0, 255]",1,3,B,Overt,4
1048,35,0.3683586,0,"[0, 0, 255]",1,3,B,Overt,4
1049,35,0.215726,2,"[255, 255, 0]",1,3,B,Overt,4
1050,35,0.3379198,2,"[255, 0, 0]",1,3,B,Overt,4
1051,35,0.2740595,0,"[255, 255, 0]",1,3,B,Overt,4
1052,35,0.2856219,0,"[255, 255, 0]",1,3,B,Overt,4
1053,35,0.2929523,0,"[255, 0, 0]",1,3,B,Overt,4
1054,35,0.3672024,0,"[0, 0, 255]",1,3,B,Overt,4
1055,35,0.2746237,0,"[0, 0, 255]",0,3,B,Overt,4
1056,35,0.2883479,2,"[0, 0, 255]",0,3,B,Overt,4
1057,40,0.4014535,0,"[255, 0, 0]",1,3,B,Overt,4
1058,40,0.3129304,2,"[255, 255, 0]",1,3,B,Overt,4
1059,40,0.6497721,0,"[255, 0, 0]",1,3,B,Overt,4
1060,40,0.3928982,0,"[255, 255, 0]",1,3,B,Overt,4
1061,40,0.6773957,0,"[255, 255, 0]",1,3,B,Overt,4
1062,40,0.2232177,0,"[255, 0, 0]",1,3,B,Overt,4
1063,40,0.3032292,0,"[255, 255, 0]",1,3,B,Overt,4
1064,40,0.352672,0,"[255, 255, 0]",1,3,B,Overt,4
1065,40,0.2327403,0,"[255, 255, 0]",1,3,B,Overt,4
1066,40,0.4826223,0,"[255, 0, 0]",1,3,B,Overt,4
1067,40,0.4297649,2,"[255, 255, 0]",1,3,B,Overt,4
1068,40,0.3654785,2,"[255, 255, 0]",1,3,B,Overt,4
1069,40,0.4273504,2,"[255, 0, 0]",1,3,B,Overt,4
1070,40,0.3589543,2,"[255, 255, 0]",1,3,B,Overt,4
1071,40,0.4420612,0,"[255, 255, 0]",1,3,B,Overt,4
1072,40,0.4188274,2,"[255, 0, 0]",1,3,B,Overt,4
1073,40,0.2605715,0,"[255, 0, 0]",1,3,B,Overt,4
1074,40,0.3377003,0,"[255, 0, 0]",1,3,B,Overt,4
1075,40,0.5275064,2,"[255, 0, 0]",1,3,B,Overt,4
1076,40,0.3675807,2,"[255, 0, 0]",1,3,B,Overt,4
1077,40,0.4135012,0,"[255, 255, 0]",1,3,B,Overt,4
1078,40,0.3986982,0,"[255, 255, 0]",1,3,B,Overt,4
1079,40,0.5368554,0,"[255, 255, 0]",1,3,B,Overt,4
1080,40,0.3982835,2,"[255, 255, 0]",1,3,B,Overt,4
1081,40,0.3185201,0,"[0, 0, 255]",1,3,B,Overt,4
1082,40,0.4491231,2,"[255, 0, 0]",1,3,B,Overt,4
1083,40,0.4405845,2,"[0, 0, 255]",0,3,B,Overt,4
1084,40,0.3923025,2,"[0, 0, 255]",1,3,B,Overt,4
1085,40,0.3172084,2,"[255, 0, 0]",1,3,B,Overt,4
1086,40,0.2269094,0,"[0, 0, 255]",1,3,B,Overt,4
1087,40,0.4140129,2,"[0, 0, 255]",1,3,B,Overt,4
1088,40,0.2938756,2,"[0, 0, 255]",1,3,B,Overt,4
1089,40,0.363871,2,"[255, 255, 0]",1,3,B,Overt,4
1090,40,0.2998677,2,"[255, 255, 0]",1,3,B,Overt,4
1091,40,0.3817318,0,"[0, 0, 255]",1,3,B,Overt,4
1092,40,0.3976298,2,"[255, 255, 0]",1,3,B,Overt,4
1093,40,0.361928,0,"[0, 0, 255]",1,3,B,Overt,4
1094,40,0.3288882,2,"[0, 0, 255]",1,3,B,Overt,4
1095,40,0.3967177,2,"[255, 0, 0]",1,3,B,Overt,4
1096,40,0.2765957,2,"[0, 0, 255]",1,3,B,Overt,4
1097,40,0.3280852,0,"[0, 0, 255]",1,3,B,Overt,4
1098,40,0.3977734,2,"[0, 0, 255]",0,3,B,Overt,4
1099,40,0.3461727,0,"[255, 0, 0]",1,3,B,Overt,4
1100,40,0.4258215,0,"[0, 0, 255]",1,3,B,Overt,4
1101,40,0.4079228,2,"[255, 0, 0]",1,3,B,Overt,4
1102,40,0.4758527,0,"[255, 0, 0]",1,3,B,Overt,4
1103,40,0.4943151,0,"[0, 0, 255]",1,3,B,Overt,4
1104,40,0.338399,2,"[0, 0, 255]",1,3,B,Overt,4
1105,40,0.4202456,2,"[0, 0, 255]",1,3,B,Overt,4
1106,40,0.4242953,0,"[0, 0, 255]",1,3,B,Overt,4
1107,40,0.3902089,2,"[255, 255, 0]",1,3,B,Overt,4
1108,40,0.4660708,0,"[255, 0, 0]",1,3,B,Overt,4
1109,40,0.3375047,0,"[255, 255, 0]",1,3,B,Overt,4
1110,40,0.3641695,2,"[255, 0, 0]",1,3,B,Overt,4
1111,40,0.4332968,0,"[0, 0, 255]",1,3,B,Overt,4
1112,40,0.4803327,2,"[255, 255, 0]",1,3,B,Overt,4
1113,40,0.381014,0,"[255, 0, 0]",1,3,B,Overt,4
1114,40,0.3624774,0,"[0, 0, 255]",1,3,B,Overt,4
1115,40,0.2985269,2,"[0, 0, 255]",1,3,B,Overt,4
1116,40,0.3161257,0,"[0, 0, 255]",1,3,B,Overt,4
