Trial,Eccentricity (degrees),Reaction Time (s),Direction,Color,Correctness,1/2/3 Colors,Name,Attention,Circle Size (degrees)
1,0,0.2208444,2,"[255, 0, 0]",1,1,B,Overt,4
2,0,0.2219179,0,"[255, 0, 0]",1,1,B,Overt,4
3,0,0.2354787,2,"[255, 0, 0]",1,1,B,Overt,4
4,0,0.2300023,0,"[255, 0, 0]",1,1,B,Overt,4
5,0,0.2262592,2,"[255, 0, 0]",1,1,B,Overt,4
6,0,0.2333134,0,"[255, 0, 0]",1,1,B,Overt,4
7,0,0.2295257,0,"[255, 0, 0]",0,1,B,Overt,4
8,0,0.2333161,0,"[255, 0, 0]",1,1,B,Overt,4
9,0,0.2270654,0,"[255, 0, 0]",1,1,B,Overt,4
10,0,0.2153992,0,"[255, 0, 0]",1,1,B,Overt,4
11,0,0.2361464,2,"[255, 0, 0]",1,1,B,Overt,4
12,0,0.2286142,2,"[255, 0, 0]",1,1,B,Overt,4
13,0,0.2155525,2,"[255, 0, 0]",1,1,B,Overt,4
14,0,0.2174223,2,"[255, 0, 0]",1,1,B,Overt,4
15,0,0.2273627,0,"[255, 0, 0]",1,1,B,Overt,4
16,0,0.2187135,0,"[255, 0, 0]",1,1,B,Overt,4
17,5,0.2238673,2,"[255, 0, 0]",1,1,B,Overt,4
18,5,0.2257099,2,"[255, 0, 0]",1,1,B,Overt,4
19,5,0.2280099,0,"[255, 0, 0]",1,1,B,Overt,4
20,5,0.2311258,2,"[255, 0, 0]",1,1,B,Overt,4
21,5,0.2345298,2,"[255, 0, 0]",1,1,B,Overt,4
22,5,0.233993,2,"[255, 0, 0]",1,1,B,Overt,4
23,5,0.2305882,0,"[255, 0, 0]",1,1,B,Overt,4
24,5,0.2425987,0,"[255, 0, 0]",1,1,B,Overt,4
25,5,0.2207839,2,"[255, 0, 0]",1,1,B,Overt,4
26,5,0.2370786,2,"[255, 0, 0]",1,1,B,Overt,4
27,5,0.2258691,2,"[255, 0, 0]",1,1,B,Overt,4
28,5,0.2314745,2,"[255, 0, 0]",1,1,B,Overt,4
29,5,0.2278385,2,"[255, 0, 0]",1,1,B,Overt,4
30,5,0.2347539,2,"[255, 0, 0]",1,1,B,Overt,4
31,5,0.2348769,2,"[255, 0, 0]",1,1,B,Overt,4
32,5,0.2316905,0,"[255, 0, 0]",1,1,B,Overt,4
33,10,0.226916,2,"[255, 0, 0]",1,1,B,Overt,4
34,10,0.2440388,0,"[255, 0, 0]",1,1,B,Overt,4
35,10,0.2499084,0,"[255, 0, 0]",1,1,B,Overt,4
36,10,0.2389568,0,"[255, 0, 0]",1,1,B,Overt,4
37,10,0.223487,0,"[255, 0, 0]",1,1,B,Overt,4
38,10,0.2338994,2,"[255, 0, 0]",1,1,B,Overt,4
39,10,0.2347462,0,"[255, 0, 0]",1,1,B,Overt,4
40,10,0.2427482,2,"[255, 0, 0]",1,1,B,Overt,4
41,10,0.2357991,2,"[255, 0, 0]",1,1,B,Overt,4
42,10,0.2512109,0,"[255, 0, 0]",0,1,B,Overt,4
43,10,0.226894,2,"[255, 0, 0]",1,1,B,Overt,4
44,10,0.2472346,2,"[255, 0, 0]",1,1,B,Overt,4
45,10,0.2345189,2,"[255, 0, 0]",1,1,B,Overt,4
46,10,0.2512677,2,"[255, 0, 0]",1,1,B,Overt,4
47,10,0.2254169,0,"[255, 0, 0]",1,1,B,Overt,4
48,10,0.2324088,2,"[255, 0, 0]",1,1,B,Overt,4
49,15,0.2478645,0,"[255, 0, 0]",1,1,B,Overt,4
50,15,0.2326026,0,"[255, 0, 0]",1,1,B,Overt,4
51,15,0.229647,0,"[255, 0, 0]",1,1,B,Overt,4
52,15,0.2533262,2,"[255, 0, 0]",1,1,B,Overt,4
53,15,0.2432953,2,"[255, 0, 0]",1,1,B,Overt,4
54,15,0.2306492,2,"[255, 0, 0]",1,1,B,Overt,4
55,15,0.2340434,0,"[255, 0, 0]",1,1,B,Overt,4
56,15,0.2457027,0,"[255, 0, 0]",1,1,B,Overt,4
57,15,0.2318567,0,"[255, 0, 0]",1,1,B,Overt,4
58,15,0.2541182,2,"[255, 0, 0]",1,1,B,Overt,4
59,15,0.2531761,2,"[255, 0, 0]",1,1,B,Overt,4
60,15,0.2299622,2,"[255, 0, 0]",1,1,B,Overt,4
61,15,0.2545934,0,"[255, 0, 0]",1,1,B,Overt,4
62,15,0.2470962,0,"[255, 0, 0]",1,1,B,Overt,4
63,15,0.2514212,0,"[255, 0, 0]",1,1,B,Overt,4
64,15,0.2464512,2,"[255, 0, 0]",1,1,B,Overt,4
65,20,0.2440265,2,"[255, 0, 0]",1,1,B,Overt,4
66,20,0.261386,2,"[255, 0, 0]",1,1,B,Overt,4
67,20,0.2476894,2,"[255, 0, 0]",1,1,B,Overt,4
68,20,0.2401365,2,"[255, 0, 0]",1,1,B,Overt,4
69,20,0.2582221,0,"[255, 0, 0]",1,1,B,Overt,4
70,20,0.265359,2,"[255, 0, 0]",1,1,B,Overt,4
71,20,0.2622309,0,"[255, 0, 0]",1,1,B,Overt,4
72,20,0.2509648,0,"[255, 0, 0]",1,1,B,Overt,4
73,20,0.2622235,2,"[255, 0, 0]",1,1,B,Overt,4
74,20,0.255459,0,"[255, 0, 0]",1,1,B,Overt,4
75,20,0.2649644,2,"[255, 0, 0]",1,1,B,Overt,4
76,20,0.2459677,0,"[255, 0, 0]",1,1,B,Overt,4
77,20,0.266615,0,"[255, 0, 0]",1,1,B,Overt,4
78,20,0.2487149,0,"[255, 0, 0]",1,1,B,Overt,4
79,20,0.2540189,0,"[255, 0, 0]",1,1,B,Overt,4
80,20,0.2656971,2,"[255, 0, 0]",1,1,B,Overt,4
81,25,0.254892,2,"[255, 0, 0]",1,1,B,Overt,4
82,25,0.2556085,2,"[255, 0, 0]",1,1,B,Overt,4
83,25,0.2500097,0,"[255, 0, 0]",1,1,B,Overt,4
84,25,0.270157,2,"[255, 0, 0]",1,1,B,Overt,4
85,25,0.265119,0,"[255, 0, 0]",1,1,B,Overt,4
86,25,0.2482564,0,"[255, 0, 0]",1,1,B,Overt,4
87,25,0.2590224,0,"[255, 0, 0]",1,1,B,Overt,4
88,25,0.2547674,0,"[255, 0, 0]",1,1,B,Overt,4
89,25,0.2543785,2,"[255, 0, 0]",1,1,B,Overt,4
90,25,0.271754,0,"[255, 0, 0]",1,1,B,Overt,4
91,25,0.2547089,0,"[255, 0, 0]",1,1,B,Overt,4
92,25,0.2488929,0,"[255, 0, 0]",1,1,B,Overt,4
93,25,0.2529663,2,"[255, 0, 0]",1,1,B,Overt,4
94,25,0.2599902,0,"[255, 0, 0]",1,1,B,Overt,4
95,25,0.2707088,2,"[255, 0, 0]",0,1,B,Overt,4
96,25,0.2690806,0,"[255, 0, 0]",1,1,B,Overt,4
97,30,0.27774,0,"[255, 0, 0]",1,1,B,Overt,4
98,30,0.282458,0,"[255, 0, 0]",1,1,B,Overt,4
99,30,0.26461,2,"[255, 0, 0]",1,1,B,Overt,4
100,30,0.2582801,0,"[255, 0, 0]",1,1,B,Overt,4
101,30,0.2800046,2,"[255, 0, 0]",1,1,B,Overt,4
102,30,0.2692625,0,"[255, 0, 0]",1,1,B,Overt,4
103,30,0.2621755,2,"[255, 0, 0]",1,1,B,Overt,4
104,30,0.2732678,0,"[255, 0, 0]",1,1,B,Overt,4
105,30,0.2787236,2,"[255, 0, 0]",1,1,B,Overt,4
106,30,0.273122,2,"[255, 0, 0]",1,1,B,Overt,4
107,30,0.2732259,2,"[255, 0, 0]",1,1,B,Overt,4
108,30,0.255844,2,"[255, 0, 0]",1,1,B,Overt,4
109,30,0.2733557,2,"[255, 0, 0]",1,1,B,Overt,4
110,30,0.2640975,0,"[255, 0, 0]",1,1,B,Overt,4
111,30,0.2693349,0,"[255, 0, 0]",1,1,B,Overt,4
112,30,0.2621139,0,"[255, 0, 0]",1,1,B,Overt,4
113,35,0.2774729,2,"[255, 0, 0]",1,1,B,Overt,4
114,35,0.2698477,2,"[255, 0, 0]",1,1,B,Overt,4
115,35,0.2603846,2,"[255, 0, 0]",1,1,B,Overt,4
116,35,0.2671673,0,"[255, 0, 0]",1,1,B,Overt,4
117,35,0.2737162,2,"[255, 0, 0]",1,1,B,Overt,4
118,35,0.266753,2,"[255, 0, 0]",1,1,B,Overt,4
119,35,0.2836709,0,"[255, 0, 0]",1,1,B,Overt,4
120,35,0.2794964,0,"[255, 0, 0]",1,1,B,Overt,4
121,35,0.2781857,0,"[255, 0, 0]",1,1,B,Overt,4
122,35,0.2605767,2,"[255, 0, 0]",1,1,B,Overt,4
123,35,0.2661246,0,"[255, 0, 0]",1,1,B,Overt,4
124,35,0.2855036,2,"[255, 0, 0]",0,1,B,Overt,4
125,35,0.2787213,0,"[255, 0, 0]",1,1,B,Overt,4
126,35,0.2601874,0,"[255, 0, 0]",1,1,B,Overt,4
127,35,0.2857736,2,"[255, 0, 0]",1,1,B,Overt,4
128,35,0.269109,2,"[255, 0, 0]",1,1,B,Overt,4
129,40,0.295962,2,"[255, 0, 0]",1,1,B,Overt,4
130,40,0.2713751,0,"[255, 0, 0]",1,1,B,Overt,4
131,40,0.2805179,2,"[255, 0, 0]",1,1,B,Overt,4
132,40,0.2785625,2,"[255, 0, 0]",1,1,B,Overt,4
133,40,0.2681244,0,"[255, 0, 0]",1,1,B,Overt,4
134,40,0.2738061,0,"[255, 0, 0]",1,1,B,Overt,4
135,40,0.2791509,0,"[255, 0, 0]",1,1,B,Overt,4
136,40,0.2930601,2,"[255, 0, 0]",1,1,B,Overt,4
137,40,0.2937678,2,"[255, 0, 0]",1,1,B,Overt,4
138,40,0.2861601,0,"[255, 0, 0]",1,1,B,Overt,4
139,40,0.2859031,0,"[255, 0, 0]",1,1,B,Overt,4
140,40,0.2848097,2,"[255, 0, 0]",1,1,B,Overt,4
141,40,0.292656,2,"[255, 0, 0]",1,1,B,Overt,4
142,40,0.279784,2,"[255, 0, 0]",1,1,B,Overt,4
143,40,0.2940602,2,"[255, 0, 0]",1,1,B,Overt,4
144,40,0.2736054,2,"[255, 0, 0]",1,1,B,Overt,4
145,0,0.160292,2,"[0, 255, 0]",1,2,B,Overt,4
146,0,0.3345197,0,"[255, 255, 0]",1,2,B,Overt,4
147,0,0.3693485,0,"[255, 255, 0]",1,2,B,Overt,4
148,0,0.4138126,0,"[0, 0, 255]",1,2,B,Overt,4
149,0,0.266447,2,"[255, 255, 0]",1,2,B,Overt,4
150,0,0.2881725,0,"[0, 255, 0]",1,2,B,Overt,4
151,0,0.3167233,0,"[0, 255, 0]",1,2,B,Overt,4
152,0,0.2983807,0,"[255, 0, 0]",1,2,B,Overt,4
153,0,0.3186457,2,"[0, 0, 255]",1,2,B,Overt,4
154,0,0.2866726,0,"[0, 255, 0]",1,2,B,Overt,4
155,0,0.2483035,0,"[255, 0, 0]",1,2,B,Overt,4
156,0,0.3119906,2,"[0, 255, 0]",1,2,B,Overt,4
157,0,0.3589396,2,"[0, 0, 255]",1,2,B,Overt,4
158,0,0.3029041,2,"[255, 255, 0]",1,2,B,Overt,4
159,0,0.3691822,2,"[0, 255, 0]",1,2,B,Overt,4
160,0,0.4229309,0,"[0, 0, 255]",1,2,B,Overt,4
161,0,0.6874478,0,"[0, 255, 0]",1,2,B,Overt,4
162,0,0.4225366,2,"[255, 255, 0]",1,2,B,Overt,4
163,0,0.3123346,2,"[255, 0, 0]",1,2,B,Overt,4
164,0,0.2441474,0,"[0, 255, 0]",1,2,B,Overt,4
165,0,0.301524,0,"[0, 255, 0]",1,2,B,Overt,4
166,0,0.2269803,0,"[0, 255, 0]",1,2,B,Overt,4
167,0,0.2962684,0,"[0, 255, 0]",1,2,B,Overt,4
168,0,0.3527899,0,"[0, 0, 255]",1,2,B,Overt,4
169,0,0.3360491,2,"[0, 0, 255]",1,2,B,Overt,4
170,0,0.5130624,0,"[0, 0, 255]",1,2,B,Overt,4
171,0,0.3457446,0,"[0, 0, 255]",1,2,B,Overt,4
172,0,0.3452065,0,"[0, 0, 255]",1,2,B,Overt,4
173,0,0.3282829,2,"[0, 255, 0]",1,2,B,Overt,4
174,0,0.2158209,2,"[255, 0, 0]",1,2,B,Overt,4
175,0,0.3282337,0,"[0, 255, 0]",1,2,B,Overt,4
176,0,0.2908337,0,"[255, 0, 0]",1,2,B,Overt,4
177,0,0.3540777,0,"[255, 0, 0]",1,2,B,Overt,4
178,0,0.3866122,2,"[255, 255, 0]",1,2,B,Overt,4
179,0,0.369252,2,"[0, 255, 0]",1,2,B,Overt,4
180,0,0.2794191,2,"[0, 255, 0]",1,2,B,Overt,4
181,0,0.3116561,0,"[255, 255, 0]",1,2,B,Overt,4
182,0,0.392279,2,"[255, 255, 0]",1,2,B,Overt,4
183,0,0.3407704,0,"[255, 0, 0]",1,2,B,Overt,4
184,0,0.375571,0,"[0, 0, 255]",1,2,B,Overt,4
185,0,0.4279241,2,"[0, 255, 0]",1,2,B,Overt,4
186,0,0.3868882,2,"[0, 255, 0]",0,2,B,Overt,4
187,0,0.4186576,0,"[255, 255, 0]",1,2,B,Overt,4
188,0,0.5310054,2,"[0, 0, 255]",1,2,B,Overt,4
189,0,0.3640589,2,"[255, 255, 0]",1,2,B,Overt,4
190,0,0.3795565,2,"[0, 0, 255]",1,2,B,Overt,4
191,0,0.3908915,0,"[255, 0, 0]",0,2,B,Overt,4
192,0,0.3742782,2,"[0, 255, 0]",1,2,B,Overt,4
193,5,0.3901395,0,"[255, 0, 0]",1,2,B,Overt,4
194,5,0.3121063,0,"[255, 255, 0]",1,2,B,Overt,4
195,5,0.3840437,0,"[0, 255, 0]",1,2,B,Overt,4
196,5,0.3420089,0,"[255, 0, 0]",1,2,B,Overt,4
197,5,0.3987325,0,"[0, 255, 0]",1,2,B,Overt,4
198,5,0.4255089,0,"[0, 255, 0]",1,2,B,Overt,4
199,5,0.3363735,0,"[255, 0, 0]",1,2,B,Overt,4
200,5,0.3211729,2,"[0, 0, 255]",1,2,B,Overt,4
201,5,0.4032699,0,"[255, 0, 0]",1,2,B,Overt,4
202,5,0.3054726,2,"[255, 255, 0]",1,2,B,Overt,4
203,5,0.3127431,2,"[255, 0, 0]",1,2,B,Overt,4
204,5,0.3618924,0,"[0, 255, 0]",1,2,B,Overt,4
205,5,0.2927406,2,"[255, 0, 0]",1,2,B,Overt,4
206,5,0.3538648,0,"[255, 0, 0]",1,2,B,Overt,4
207,5,0.3061287,2,"[255, 0, 0]",1,2,B,Overt,4
208,5,0.3058314,2,"[255, 0, 0]",1,2,B,Overt,4
209,5,0.3310361,0,"[255, 0, 0]",1,2,B,Overt,4
210,5,0.259475,2,"[0, 255, 0]",1,2,B,Overt,4
211,5,0.2339971,2,"[0, 0, 255]",1,2,B,Overt,4
212,5,0.3067254,0,"[255, 0, 0]",1,2,B,Overt,4
213,5,0.3330849,0,"[0, 0, 255]",1,2,B,Overt,4
214,5,0.3739465,0,"[0, 0, 255]",1,2,B,Overt,4
215,5,0.3341974,2,"[0, 0, 255]",1,2,B,Overt,4
216,5,0.5735113,2,"[0, 0, 255]",1,2,B,Overt,4
217,5,0.3611604,2,"[0, 255, 0]",1,2,B,Overt,4
218,5,0.2793328,2,"[255, 0, 0]",1,2,B,Overt,4
219,5,0.2540395,2,"[255, 0, 0]",1,2,B,Overt,4
220,5,0.310727,2,"[0, 255, 0]",1,2,B,Overt,4
221,5,0.237578,0,"[0, 0, 255]",1,2,B,Overt,4
222,5,0.2674468,0,"[0, 255, 0]",0,2,B,Overt,4
223,5,0.3526699,0,"[255, 0, 0]",1,2,B,Overt,4
224,5,0.2961531,2,"[255, 0, 0]",1,2,B,Overt,4
225,5,0.2779221,0,"[255, 0, 0]",1,2,B,Overt,4
226,5,0.3064107,2,"[255, 0, 0]",0,2,B,Overt,4
227,5,0.3489264,2,"[255, 0, 0]",1,2,B,Overt,4
228,5,0.3500928,0,"[255, 0, 0]",1,2,B,Overt,4
229,5,0.3702842,2,"[255, 0, 0]",1,2,B,Overt,4
230,5,0.3142108,2,"[255, 255, 0]",1,2,B,Overt,4
231,5,0.365213,2,"[255, 255, 0]",1,2,B,Overt,4
232,5,0.3387448,2,"[255, 255, 0]",1,2,B,Overt,4
233,5,0.3398524,2,"[255, 0, 0]",1,2,B,Overt,4
234,5,0.4474798,2,"[0, 0, 255]",0,2,B,Overt,4
235,5,0.3655489,0,"[255, 255, 0]",1,2,B,Overt,4
236,5,0.3854734,2,"[0, 255, 0]",1,2,B,Overt,4
237,5,0.431787,0,"[255, 0, 0]",1,2,B,Overt,4
238,5,0.2419347,0,"[255, 0, 0]",1,2,B,Overt,4
239,5,0.4217443,2,"[0, 0, 255]",1,2,B,Overt,4
240,5,0.4064233,2,"[255, 0, 0]",1,2,B,Overt,4
241,10,0.3802403,0,"[0, 0, 255]",1,2,B,Overt,4
242,10,0.255444,0,"[255, 0, 0]",1,2,B,Overt,4
243,10,0.3324386,0,"[0, 255, 0]",1,2,B,Overt,4
244,10,0.3461508,2,"[255, 255, 0]",1,2,B,Overt,4
245,10,0.3068799,0,"[0, 0, 255]",1,2,B,Overt,4
246,10,0.3377378,2,"[255, 255, 0]",1,2,B,Overt,4
247,10,0.3627038,0,"[0, 255, 0]",1,2,B,Overt,4
248,10,0.4844259,0,"[255, 0, 0]",1,2,B,Overt,4
249,10,0.3752564,0,"[0, 255, 0]",1,2,B,Overt,4
250,10,0.3662195,2,"[255, 0, 0]",1,2,B,Overt,4
251,10,0.3492449,2,"[255, 0, 0]",1,2,B,Overt,4
252,10,0.2987068,0,"[255, 0, 0]",1,2,B,Overt,4
253,10,0.3659313,2,"[0, 0, 255]",1,2,B,Overt,4
254,10,0.3403534,2,"[255, 0, 0]",1,2,B,Overt,4
255,10,0.3144521,0,"[255, 0, 0]",1,2,B,Overt,4
256,10,0.5217669,2,"[255, 0, 0]",1,2,B,Overt,4
257,10,0.3474144,0,"[0, 0, 255]",1,2,B,Overt,4
258,10,0.3529727,0,"[0, 0, 255]",1,2,B,Overt,4
259,10,0.3403199,0,"[255, 255, 0]",1,2,B,Overt,4
260,10,0.3784824,0,"[255, 0, 0]",1,2,B,Overt,4
261,10,0.3910968,2,"[0, 255, 0]",1,2,B,Overt,4
262,10,0.3233435,0,"[255, 0, 0]",1,2,B,Overt,4
263,10,0.3002879,2,"[0, 255, 0]",1,2,B,Overt,4
264,10,0.2705558,2,"[0, 255, 0]",1,2,B,Overt,4
265,10,0.2830514,0,"[255, 0, 0]",1,2,B,Overt,4
266,10,0.262401,0,"[255, 0, 0]",1,2,B,Overt,4
267,10,0.2883273,0,"[0, 255, 0]",1,2,B,Overt,4
268,10,0.3903623,2,"[255, 255, 0]",1,2,B,Overt,4
269,10,0.2148172,0,"[255, 0, 0]",1,2,B,Overt,4
270,10,0.3216162,2,"[255, 0, 0]",1,2,B,Overt,4
271,10,0.4049152,2,"[255, 0, 0]",1,2,B,Overt,4
272,10,0.3436163,0,"[255, 0, 0]",1,2,B,Overt,4
273,10,0.2758786,2,"[0, 0, 255]",1,2,B,Overt,4
274,10,0.3837605,0,"[0, 0, 255]",1,2,B,Overt,4
275,10,0.3875052,0,"[255, 0, 0]",1,2,B,Overt,4
276,10,0.3799701,0,"[255, 255, 0]",1,2,B,Overt,4
277,10,0.2654728,0,"[255, 0, 0]",1,2,B,Overt,4
278,10,0.3693499,0,"[255, 0, 0]",1,2,B,Overt,4
279,10,0.3014751,0,"[0, 255, 0]",1,2,B,Overt,4
280,10,0.5119928,2,"[0, 255, 0]",1,2,B,Overt,4
281,10,0.3749993,2,"[0, 255, 0]",1,2,B,Overt,4
282,10,0.470629,2,"[255, 0, 0]",1,2,B,Overt,4
283,10,0.4061478,2,"[255, 255, 0]",1,2,B,Overt,4
284,10,0.3655438,2,"[255, 0, 0]",1,2,B,Overt,4
285,10,0.3112063,0,"[0, 255, 0]",1,2,B,Overt,4
286,10,0.3792416,2,"[255, 0, 0]",1,2,B,Overt,4
287,10,0.3681154,0,"[255, 0, 0]",1,2,B,Overt,4
288,10,0.4243567,0,"[0, 255, 0]",1,2,B,Overt,4
289,15,0.2515748,0,"[0, 0, 255]",1,2,B,Overt,4
290,15,0.3505206,2,"[255, 0, 0]",1,2,B,Overt,4
291,15,0.3906457,2,"[255, 255, 0]",0,2,B,Overt,4
292,15,0.5105057,2,"[0, 255, 0]",1,2,B,Overt,4
293,15,0.3852545,0,"[255, 0, 0]",1,2,B,Overt,4
294,15,0.3979712,0,"[255, 0, 0]",1,2,B,Overt,4
295,15,0.3453152,0,"[255, 0, 0]",1,2,B,Overt,4
296,15,0.3725499,2,"[0, 255, 0]",1,2,B,Overt,4
297,15,0.3306961,0,"[0, 255, 0]",1,2,B,Overt,4
298,15,0.3434072,2,"[255, 255, 0]",1,2,B,Overt,4
299,15,0.3623582,0,"[255, 0, 0]",1,2,B,Overt,4
300,15,0.4042002,0,"[255, 0, 0]",1,2,B,Overt,4
301,15,0.3241459,2,"[0, 255, 0]",1,2,B,Overt,4
302,15,0.3298047,2,"[0, 255, 0]",1,2,B,Overt,4
303,15,0.3660091,2,"[255, 0, 0]",1,2,B,Overt,4
304,15,0.5667123,2,"[255, 0, 0]",1,2,B,Overt,4
305,15,0.3107504,0,"[0, 255, 0]",1,2,B,Overt,4
306,15,0.2537007,2,"[255, 255, 0]",1,2,B,Overt,4
307,15,0.3491373,0,"[255, 0, 0]",1,2,B,Overt,4
308,15,0.3432551,2,"[255, 255, 0]",1,2,B,Overt,4
309,15,0.3781036,0,"[255, 255, 0]",1,2,B,Overt,4
310,15,0.3539293,2,"[0, 255, 0]",1,2,B,Overt,4
311,15,0.3818222,0,"[255, 0, 0]",1,2,B,Overt,4
312,15,0.3096333,2,"[255, 0, 0]",1,2,B,Overt,4
313,15,0.3387065,2,"[0, 255, 0]",1,2,B,Overt,4
314,15,0.3333736,2,"[255, 255, 0]",1,2,B,Overt,4
315,15,0.3382646,0,"[0, 0, 255]",1,2,B,Overt,4
316,15,0.3217786,2,"[0, 255, 0]",1,2,B,Overt,4
317,15,0.4267938,2,"[0, 255, 0]",1,2,B,Overt,4
318,15,0.3941449,0,"[0, 0, 255]",1,2,B,Overt,4
319,15,0.3261508,0,"[0, 0, 255]",1,2,B,Overt,4
320,15,0.3557006,2,"[0, 255, 0]",1,2,B,Overt,4
321,15,0.2371819,2,"[255, 0, 0]",1,2,B,Overt,4
322,15,0.2893857,0,"[0, 255, 0]",1,2,B,Overt,4
323,15,0.373038,0,"[255, 0, 0]",1,2,B,Overt,4
324,15,0.5983383,2,"[0, 255, 0]",1,2,B,Overt,4
325,15,0.3908458,2,"[0, 255, 0]",1,2,B,Overt,4
326,15,0.3821073,0,"[255, 0, 0]",1,2,B,Overt,4
327,15,0.4262032,0,"[0, 255, 0]",1,2,B,Overt,4
328,15,0.3104147,0,"[255, 0, 0]",1,2,B,Overt,4
329,15,0.3754,2,"[0, 255, 0]",1,2,B,Overt,4
330,15,0.4445349,0,"[255, 255, 0]",1,2,B,Overt,4
331,15,0.4257084,2,"[255, 255, 0]",1,2,B,Overt,4
332,15,0.5213176,2,"[255, 255, 0]",1,2,B,Overt,4
333,15,0.4968364,2,"[0, 255, 0]",1,2,B,Overt,4
334,15,0.2100182,0,"[0, 255, 0]",1,2,B,Overt,4
335,15,0.423864,2,"[255, 0, 0]",1,2,B,Overt,4
336,15,0.3706693,0,"[255, 255, 0]",1,2,B,Overt,4
337,20,0.4120971,2,"[0, 0, 255]",1,2,B,Overt,4
338,20,0.3619775,0,"[255, 255, 0]",1,2,B,Overt,4
339,20,0.4107282,2,"[0, 0, 255]",1,2,B,Overt,4
340,20,0.4091484,2,"[255, 0, 0]",1,2,B,Overt,4
341,20,0.3958815,2,"[0, 0, 255]",1,2,B,Overt,4
342,20,0.4102817,0,"[0, 0, 255]",1,2,B,Overt,4
343,20,0.3335402,2,"[255, 0, 0]",1,2,B,Overt,4
344,20,0.4651329,0,"[0, 255, 0]",1,2,B,Overt,4
345,20,0.3831922,0,"[0, 255, 0]",1,2,B,Overt,4
346,20,0.3377869,2,"[255, 255, 0]",1,2,B,Overt,4
347,20,0.3616222,2,"[0, 255, 0]",1,2,B,Overt,4
348,20,0.3850422,0,"[255, 0, 0]",1,2,B,Overt,4
349,20,0.3424668,2,"[255, 255, 0]",1,2,B,Overt,4
350,20,0.3485712,2,"[0, 255, 0]",1,2,B,Overt,4
351,20,0.4452906,0,"[0, 0, 255]",1,2,B,Overt,4
352,20,0.3177247,0,"[255, 0, 0]",0,2,B,Overt,4
353,20,0.3995464,2,"[0, 255, 0]",1,2,B,Overt,4
354,20,0.4446254,0,"[0, 0, 255]",1,2,B,Overt,4
355,20,0.322781,0,"[0, 255, 0]",1,2,B,Overt,4
356,20,0.2937011,0,"[255, 255, 0]",1,2,B,Overt,4
357,20,0.2298244,0,"[0, 255, 0]",1,2,B,Overt,4
358,20,0.4260994,0,"[255, 0, 0]",1,2,B,Overt,4
359,20,0.320542,2,"[255, 255, 0]",1,2,B,Overt,4
360,20,0.3803739,0,"[0, 255, 0]",1,2,B,Overt,4
361,20,0.3652009,2,"[255, 0, 0]",1,2,B,Overt,4
362,20,0.3404345,0,"[0, 255, 0]",1,2,B,Overt,4
363,20,0.8396517,0,"[255, 255, 0]",1,2,B,Overt,4
364,20,0.2719094,2,"[255, 0, 0]",1,2,B,Overt,4
365,20,0.2495656,2,"[255, 255, 0]",1,2,B,Overt,4
366,20,0.2519392,0,"[0, 0, 255]",1,2,B,Overt,4
367,20,0.3158543,0,"[0, 0, 255]",1,2,B,Overt,4
368,20,0.2792367,2,"[255, 0, 0]",1,2,B,Overt,4
369,20,0.3886958,0,"[255, 0, 0]",1,2,B,Overt,4
370,20,0.4602856,2,"[255, 0, 0]",1,2,B,Overt,4
371,20,0.3434705,2,"[255, 0, 0]",1,2,B,Overt,4
372,20,0.2914619,0,"[0, 0, 255]",1,2,B,Overt,4
373,20,0.3988414,2,"[255, 0, 0]",1,2,B,Overt,4
374,20,0.3772168,2,"[255, 255, 0]",1,2,B,Overt,4
375,20,1.6040335,2,"[0, 255, 0]",1,2,B,Overt,4
376,20,0.3008586,0,"[255, 0, 0]",1,2,B,Overt,4
377,20,0.2996414,2,"[255, 0, 0]",1,2,B,Overt,4
378,20,0.2562491,2,"[255, 0, 0]",1,2,B,Overt,4
379,20,0.2919455,2,"[0, 255, 0]",1,2,B,Overt,4
380,20,0.4133605,2,"[0, 255, 0]",1,2,B,Overt,4
381,20,0.3724719,0,"[255, 0, 0]",1,2,B,Overt,4
382,20,0.4313033,0,"[0, 0, 255]",1,2,B,Overt,4
383,20,0.295413,2,"[255, 0, 0]",1,2,B,Overt,4
384,20,0.3361714,0,"[0, 255, 0]",1,2,B,Overt,4
385,25,0.3226403,2,"[255, 255, 0]",1,2,B,Overt,4
386,25,0.3547921,0,"[255, 0, 0]",1,2,B,Overt,4
387,25,0.3679162,0,"[255, 255, 0]",1,2,B,Overt,4
388,25,0.3643488,0,"[0, 0, 255]",1,2,B,Overt,4
389,25,0.3627192,0,"[0, 0, 255]",1,2,B,Overt,4
390,25,0.3986441,0,"[0, 0, 255]",1,2,B,Overt,4
391,25,0.2827121,0,"[255, 0, 0]",1,2,B,Overt,4
392,25,0.358447,2,"[255, 0, 0]",1,2,B,Overt,4
393,25,0.4321491,2,"[255, 0, 0]",1,2,B,Overt,4
394,25,0.3626178,2,"[255, 0, 0]",1,2,B,Overt,4
395,25,0.3702714,0,"[0, 0, 255]",1,2,B,Overt,4
396,25,0.4038401,2,"[255, 0, 0]",1,2,B,Overt,4
397,25,0.2842245,2,"[0, 255, 0]",1,2,B,Overt,4
398,25,0.3688698,0,"[255, 0, 0]",1,2,B,Overt,4
399,25,0.2774387,0,"[255, 255, 0]",1,2,B,Overt,4
